alleleSymbol,alleleName,acc,project,geneSymbol,gacc
Sptbn2<tm1a(EUCOMM)Hmgu>,"spectrin beta, non-erythrocytic 2; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4841660,EUCOMM,Sptbn2,MGI:1313261
Sqle<tm1a(EUCOMM)Wtsi>,"squalene epoxidase; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431854,EUCOMM,Sqle,MGI:109296
Sqstm1<tm1a(KOMP)Wtsi>,"sequestosome 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4364926,KOMP-CSD,Sqstm1,MGI:107931
Src<tm2a(EUCOMM)Wtsi>,"Rous sarcoma oncogene; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4431843,EUCOMM,Src,MGI:98397
Srebf2<tm1b(KOMP)Wtsi>,,MGI:107585,,,
Srrm4<bv>,serine/arginine repetitive matrix 4; Bronx waltzer,MGI:1856676,0,Srrm4,MGI:1916205
Srrm4<tm1e(EUCOMM)Wtsi>,"serine/arginine repetitive matrix 4; targeted mutation 1e, Wellcome Trust Sanger Institute",MGI:4451952,EUCOMM,Srrm4,MGI:1916205
Srsf4<tm1a(EUCOMM)Wtsi>,"serine/arginine-rich splicing factor 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431961,EUCOMM,Srsf4,MGI:1890577
Srsf7<tm1a(EUCOMM)Wtsi>,"serine/arginine-rich splicing factor 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433826,EUCOMM,Srsf7,MGI:1926232
Ssbp1<tm1a(KOMP)Wtsi>,"single-stranded DNA binding protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4938520,KOMP-CSD,Ssbp1,MGI:1920040
Sspn<tm1a(EUCOMM)Hmgu>,"sarcospan; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436581,EUCOMM,Sspn,MGI:1353511
Sspn<tm1b(EUCOMM)Hmgu>,"sarcospan; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5613642,EUCOMM,Sspn,MGI:1353511
Ssr2<tm1a(EUCOMM)Wtsi>,"signal sequence receptor, beta; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842268,EUCOMM,Ssr2,MGI:1913506
Ssr2<tm1b(EUCOMM)Wtsi>,"signal sequence receptor, beta; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5637009,EUCOMM,Ssr2,MGI:1913506
Sst<tm1Ute>,"somatostatin; targeted mutation 1, Ute Hochgeschwender",MGI:1888381,0,Sst,MGI:98326
Sstr1<tm1Dric>,"somatostatin receptor 1; targeted mutation 1, Dietmar Richter",MGI:3055541,0,Sstr1,MGI:98327
Sstr2<tm1Rgs>,"somatostatin receptor 2; targeted mutation 1, Roy G Smith",MGI:2388099,0,Sstr2,MGI:98328
St18<tm1a(KOMP)Wtsi>,"suppression of tumorigenicity 18; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363363,KOMP-CSD,St18,MGI:2446700
Stap1<tm1a(KOMP)Wtsi>,"signal transducing adaptor family member 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4458470,KOMP-CSD,Stap1,MGI:1926193
Stard10<tm1a(KOMP)Wtsi>,"START domain containing 10; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4419294,KOMP-CSD,Stard10,MGI:1860093
Stard13<tm1a(KOMP)Wtsi>,"StAR-related lipid transfer (START) domain containing 13; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363733,KOMP-CSD,Stard13,MGI:2385331
Stard5<tm1a(KOMP)Wtsi>,"StAR-related lipid transfer (START) domain containing 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363550,KOMP-CSD,Stard5,MGI:2156765
Stard6<tm1a(KOMP)Wtsi>,"StAR-related lipid transfer (START) domain containing 6; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4362248,KOMP-CSD,Stard6,MGI:2156774
Stard7<tm1a(EUCOMM)Wtsi>,"START domain containing 7; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433666,EUCOMM,Stard7,MGI:2139090
Stard7<tm1b(EUCOMM)Wtsi>,,MGI:2139090,,,
Stard8<tm1a(EUCOMM)Wtsi>,"START domain containing 8; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434109,EUCOMM,Stard8,MGI:2448556
Stard8<tm1b(EUCOMM)Wtsi>,"START domain containing 8; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548840,EUCOMM,Stard8,MGI:2448556
Stat1<tm1.1Bstr>,"signal transducer and activator of transcription 1; targeted mutation 1.1, Birgit Strobl",MGI:5705230,0,Stat1,MGI:103063
Stat1<tm1.1Mmul>,"signal transducer and activator of transcription 1; targeted mutation 1.1, Mathias Muller",MGI:5319173,0,Stat1,MGI:103063
Stat1<tm1Dlv>,"signal transducer and activator of transcription 1; targeted mutation 1, David E Levy",MGI:1930947,0,Stat1,MGI:103063
Stat1<tm2.1Bstr>,"signal transducer and activator of transcription 1; targeted mutation 2.1, Birgit Strobl",MGI:5705232,0,Stat1,MGI:103063
Stat1<tm2a(EUCOMM)Wtsi>,"signal transducer and activator of transcription 1; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4820224,EUCOMM,Stat1,MGI:103063
Stau2<tm1a(EUCOMM)Wtsi>,"staufen double-stranded RNA binding protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431690,EUCOMM,Stau2,MGI:1352508
Steap3<fred>,STEAP family member 3; fragile-red,MGI:3758911,APF ENU Mutagenesis,Steap3,MGI:1915678
Stk26<tm1b(EUCOMM)Hmgu>,,MGI:1917665,,,
Stk31<tm2a(KOMP)Wtsi>,"serine threonine kinase 31; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4841276,KOMP-CSD,Stk31,MGI:1924735
Stk32a<tm1a(EUCOMM)Wtsi>,"serine/threonine kinase 32A; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433325,EUCOMM,Stk32a,MGI:2442403
Stk39<tm1a(EUCOMM)Wtsi>,"serine/threonine kinase 39; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433935,EUCOMM,Stk39,MGI:1858416
Stk4<m1Mhda>,"serine/threonine kinase 4; mutation 1, Martin Hrabe de Angelis",MGI:5702919,0,Stk4,MGI:1929004
Strn4<tm1b(EUCOMM)Hmgu>,,MGI:2142346,,,
Stx5a<tm1a(EUCOMM)Hmgu>,"syntaxin 5A; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:5284918,EUCOMM,Stx5a,MGI:1928483
Stx8<tm2a(EUCOMM)Wtsi>,"syntaxin 8; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4432376,EUCOMM,Stx8,MGI:1890156
Stxbp4<tm1a(EUCOMM)Wtsi>,"syntaxin binding protein 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441932,EUCOMM,Stxbp4,MGI:1342296
Sufu<tm1Rto>,"SUFU negative regulator of hedgehog signaling; targeted mutation 1, Rune Toftgard",MGI:3619046,0,Sufu,MGI:1345643
Sulf1<tm1b(KOMP)Mbp>,,MGI:2138563,,,
Sult1c1<tm1a(KOMP)Wtsi>,"sulfotransferase family, cytosolic, 1C, member 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4841111,KOMP-CSD,Sult1c1,MGI:102928
Sult1c1<tm1b(KOMP)Wtsi>,"sulfotransferase family, cytosolic, 1C, member 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5636889,KOMP-CSD,Sult1c1,MGI:102928
Sumf1<tm1.1Clear>,"sulfatase modifying factor 1; targeted mutation 1.1, Andrea Ballabio",MGI:5796638,0,Sumf1,MGI:1889844
Sun1<tm1a(EUCOMM)Wtsi>,"Sad1 and UNC84 domain containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433047,EUCOMM,Sun1,MGI:1924303
Supt3<tm1a(EUCOMM)Hmgu>,"suppressor of Ty 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4435781,EUCOMM,Supt3,MGI:1923723
Supt5<tm2a(KOMP)Wtsi>,"suppressor of Ty 5; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4840996,KOMP-CSD,Supt5,MGI:1202400
Supt7l<tm1a(EUCOMM)Wtsi>,"suppressor of Ty 7-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432224,EUCOMM,Supt7l,MGI:1919445
Supv3l1<tm1a(EUCOMM)Wtsi>,"suppressor of var1, 3-like 1 (S. cerevisiae); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434293,EUCOMM,Supv3l1,MGI:2441711
Sv2c<tm1a(EUCOMM)Wtsi>,"synaptic vesicle glycoprotein 2c; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441757,EUCOMM,Sv2c,MGI:1922459
Sv2c<tm1b(EUCOMM)Wtsi>,,MGI:1922459,,,
Syap1<tm1a(EUCOMM)Hmgu>,"synapse associated protein 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4841544,EUCOMM,Syap1,MGI:1914293
Syce1<tm1Hgu>,"synaptonemal complex central element protein 1; targeted mutation 1, MRC Human Genetics Unit",MGI:3840564,0,Syce1,MGI:1921325
Syce2<Gt(FHCRC-GT-S8-7E1)Sor>,"synaptonemal complex central element protein 2; gene trap FHCRC-GT-S8-7E1, Philippe Soriano",MGI:3708176,0,Syce2,MGI:1919096
Sycn<tm1Rja>,"syncollin; targeted mutation 1, Reinhard Jahn",MGI:3046204,0,Sycn,MGI:1915666
Syk<tm1a(EUCOMM)Hmgu>,"spleen tyrosine kinase; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4950230,EUCOMM,Syk,MGI:99515
Syk<tm1b(EUCOMM)Hmgu>,"spleen tyrosine kinase; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH",MGI:5588292,EUCOMM,Syk,MGI:99515
Sympk<tm1a(EUCOMM)Wtsi>,"symplekin; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4434309,EUCOMM,Sympk,MGI:1915438
Syna<tm1Ics>,"syncytin a; targeted mutation 1, Mouse Clinical Institute",MGI:3852415,0,Syna,MGI:2684898
Synb<tm1.1Ics>,"syncytin b; targeted mutation 1.1, Mouse Clinical Institute",MGI:5308858,0,Synb,MGI:3045308
Sync<tm1.1Ked>,"syncoilin; targeted mutation 1.1, Kay E Davies",MGI:3813569,0,Sync,MGI:1916078
Syndig1l<tm1Embr>,"synapse differentiation inducing 1 like; targeted mutation 1, Emmanuel Brouillet",MGI:5440443,0,Syndig1l,MGI:2685107
Synj1<tm1a(EUCOMM)Wtsi>,"synaptojanin 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432121,EUCOMM,Synj1,MGI:1354961
Synj2<tm1a(EUCOMM)Wtsi>,"synaptojanin 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432435,EUCOMM,Synj2,MGI:1201671
Synpo2<tm1a(EUCOMM)Wtsi>,"synaptopodin 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441661,EUCOMM,Synpo2,MGI:2153070
Syt16<tm1a(EUCOMM)Wtsi>,"synaptotagmin XVI; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842316,EUCOMM,Syt16,MGI:2673872
Syt1<tm1.2(IMPC)Wtsi>,,MGI:99667,,,
Syt1<tm1a(EUCOMM)Wtsi>,"synaptotagmin I; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433781,EUCOMM,Syt1,MGI:99667
Sytl1<tm1a(KOMP)Wtsi>,"synaptotagmin-like 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363391,KOMP-CSD,Sytl1,MGI:1933365
T,"brachyury, T-box transcription factor T; brachyury",MGI:1856184,0,T,MGI:98472
T(7;19)145H,"reciprocal translocation, Chr 7 and 19, Harwell 145",MGI:5316040,0,T(7;19)145H,MGI:103979
T(X;11)38H ,,MGI:104275,,,
T<21H>,"brachyury, T-box transcription factor T; brachyury 21 Harwell",MGI:1859667,0,T,MGI:98472
T<c>,"brachyury, T-box transcription factor T; curtailed",MGI:1856185,0,T,MGI:98472
Ta33Hl,tabby 33 Harwell-like,MGI:5288362,Harwell ENU Mutagenesis,Ta33Hl,MGI:5288350
Tac1<tm1Pig>,"tachykinin 1; targeted mutation 1, Pain Investigation Group",MGI:2136279,0,Tac1,MGI:98474
Tacr1<tm1Sph>,"tachykinin receptor 1; targeted mutation 1, Stephen P Hunt",MGI:2182395,0,Tacr1,MGI:98475
Tacr1<tm1a(EUCOMM)Wtsi>,"tachykinin receptor 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5008936,EUCOMM,Tacr1,MGI:98475
Tacr1<tm1b(EUCOMM)Wtsi>,"tachykinin receptor 1; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5569967,EUCOMM,Tacr1,MGI:98475
Taf11<tm1a(EUCOMM)Wtsi>,"TATA-box binding protein associated factor 11; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842481,EUCOMM,Taf11,MGI:1916026
Tango6<tm1a(EUCOMM)Hmgu>,"transport and golgi organization 6; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4455865,EUCOMM,Tango6,MGI:2142786
Tap1<tm1Arp>,"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP); targeted mutation 1, Philip Ashton-Rickardt",MGI:1857253,0,Tap1,MGI:98483
Tap1<tm2a(EUCOMM)Hmgu>,"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP); targeted mutation 2a, Helmholtz Zentrum Muenchen GmbH",MGI:4868062,EUCOMM,Tap1,MGI:98483
Tardbp<tm1a(EUCOMM)Wtsi>,"TAR DNA binding protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5140493,EUCOMM,Tardbp,MGI:2387629
Tas16,,MGI:5646388,,,
Tas2,Tas2,MGI:5496842,Harwell ENU Mutagenesis,Tas2,MGI:5496844
Tas4,Tas4,MGI:5496923,Harwell ENU Mutagenesis,Tas4,MGI:5496920
Tas6,mutant Tas6,MGI:5646497,0,Tas6,MGI:5646398
Tatdn3<tm1a(EUCOMM)Wtsi>,"TatD DNase domain containing 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431994,EUCOMM,Tatdn3,MGI:1916222
Tatdn3<tm1b(EUCOMM)Wtsi>,"TatD DNase domain containing 3; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548575,EUCOMM,Tatdn3,MGI:1916222
Tax1bp3<tm1a(EUCOMM)Hmgu>,"Tax1 (human T cell leukemia virus type I) binding protein 3; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4436221,EUCOMM,Tax1bp3,MGI:1923531
Tbc1d10a<tm2a(EUCOMM)Wtsi>,"TBC1 domain family, member 10a; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4432519,EUCOMM,Tbc1d10a,MGI:2144164
Tbc1d10c<tm1.1Psou>,"TBC1 domain family, member 10c; targeted mutation 1.1, Pauline Soulas-Sprauel",MGI:5578033,0,Tbc1d10c,MGI:1922072
Tbc1d10c<tm1.2Psou>,"TBC1 domain family, member 10c; targeted mutation 1.2, Pauline Soulas-Sprauel",MGI:5578034,0,Tbc1d10c,MGI:1922072
Tbc1d22a<tm1a(KOMP)Wtsi>,"TBC1 domain family, member 22a; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5014583,KOMP-CSD,Tbc1d22a,MGI:1289265
Tbc1d22a<tm1b(KOMP)Wtsi>,"TBC1 domain family, member 22a; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5636942,KOMP-CSD,Tbc1d22a,MGI:1289265
Tbc1d2b<tm1a(EUCOMM)Hmgu>,"TBC1 domain family, member 2B; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4434639,EUCOMM,Tbc1d2b,MGI:1914266
Tbce<pmn>,tubulin-specific chaperone E; progressive motor neuronopathy,MGI:1856997,0,Tbce,MGI:1917680
Tbce<tm2a(EUCOMM)Hmgu>,"tubulin-specific chaperone E; targeted mutation 2a, Helmholtz Zentrum Muenchen GmbH",MGI:5297130,EUCOMM,Tbce,MGI:1917680
Tbce<tm2b(EUCOMM)Hmgu>,"tubulin-specific chaperone E; targeted mutation 2b, Helmholtz Zentrum Muenchen GmbH",MGI:5588279,EUCOMM,Tbce,MGI:1917680
Tbk1<tm1Yeh>,"TANK-binding kinase 1; targeted mutation 1, Wen-Chen Yeh",MGI:3050522,0,Tbk1,MGI:1929658
Tbkbp1<tm1a(EUCOMM)Wtsi>,"TBK1 binding protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842322,EUCOMM,Tbkbp1,MGI:1920424
Tbl1xr1<tm1b(EUCOMM)Hmgu>,,MGI:2441730,,,
Tbx1<m1H>,"T-box 1; mutation 1, Harwell",MGI:5829802,0,Tbx1,MGI:98493
Tbx1<tm1(Fgf8)Vite>,"T-box 1; targeted mutation 1, Francesca Vitelli",MGI:3641283,0,Tbx1,MGI:98493
Tbx1<tm1Bld>,"T-box 1; targeted mutation 1, Antonio Baldini",MGI:2179136,0,Tbx1,MGI:98493
Tbx1<tm2Bld>,"T-box 1; targeted mutation 2, Antonio Baldini",MGI:3046792,0,Tbx1,MGI:98493
Tbx1<tm3.1Bld>,"T-box 1; targeted mutation 3.1, Antonio Baldini",MGI:4453450,0,Tbx1,MGI:98493
Tbx1<tm3Bld>,"T-box 1; targeted mutation 3, Antonio Baldini",MGI:3046793,0,Tbx1,MGI:98493
Tbx1<tm4(cre/Esr1*)Bld>,"T-box 1; targeted mutation 4, Antonio Baldini",MGI:3046795,0,Tbx1,MGI:98493
Tbx1<tm5Bld>,"T-box 1; targeted mutation 5, Antonio Baldini",MGI:3664784,0,Tbx1,MGI:98493
Tbx1<tm6(cre)Bld>,"T-box 1; targeted mutation 6, Antonio Baldini",MGI:3757964,0,Tbx1,MGI:98493
Tbx22<tm1Sta>,"T-box 22; targeted mutation 1, Philip Stanier",MGI:4361266,0,Tbx22,MGI:2389465
Tc(HSA21)1TybEmcf,"transchromosomal, human 21, line 1, Victor Tybulewicz and Elizabeth M C Fisher",MGI:3814712,0,Tc(HSA21)1TybEmcf,MGI:3814702
Tcaim<tm1a(EUCOMM)Wtsi>,"T cell activation inhibitor, mitochondrial; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433698,EUCOMM,Tcaim,MGI:1196217
Tcam1<tm2a(EUCOMM)Wtsi>,"testicular cell adhesion molecule 1; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:4441899,EUCOMM,Tcam1,MGI:1923120
Tceal5<tm1a(KOMP)Wtsi>,"transcription elongation factor A (SII)-like 5; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4451413,KOMP-CSD,Tceal5,MGI:3036236
Tceal5<tm1b(KOMP)Wtsi>,"transcription elongation factor A (SII)-like 5; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5548883,KOMP-CSD,Tceal5,MGI:3036236
Tcerg1l<tm1a(KOMP)Wtsi>,"transcription elongation regulator 1-like; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820071,KOMP-CSD,Tcerg1l,MGI:1917821
Tcf4<tm1a(EUCOMM)Wtsi>,"transcription factor 4; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432303,EUCOMM,Tcf4,MGI:98506
Tcf7<tm1a(EUCOMM)Wtsi>,"transcription factor 7, T cell specific; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441645,EUCOMM,Tcf7,MGI:98507
Tcf7l1<tm1a(EUCOMM)Wtsi>,"transcription factor 7 like 1 (T cell specific, HMG box); targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4432867,EUCOMM,Tcf7l1,MGI:1202876
Tcf7l2<tm1a(EUCOMM)Wtsi>,"transcription factor 7 like 2, T cell specific, HMG box; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431951,EUCOMM,Tcf7l2,MGI:1202879
Tchp<tm1a(EUCOMM)Wtsi>,"trichoplein, keratin filament binding; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433203,EUCOMM,Tchp,MGI:1925082
Tcl1<tm1Rso>,"T cell lymphoma breakpoint 1; targeted mutation 1, Giandomenico Russo",MGI:2387964,0,Tcl1,MGI:1097166
Tcp11<tm1a(EUCOMM)Wtsi>,"t-complex protein 11; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4842472,EUCOMM,Tcp11,MGI:98544
Tcra<tm1Mjo>,"T cell receptor alpha chain; targeted mutation 1, Michael J Owen",MGI:2180883,0,Tcra,MGI:98553
Tcrb<tm1Mom>,"T cell receptor beta chain; targeted mutation 1, Peter Mombaerts",MGI:1857256,0,Tcrb,MGI:98578
Tcrd<tm1Mom>,"T cell receptor delta chain; targeted mutation 1, Peter Mombaerts",MGI:1857257,0,Tcrd,MGI:98611
Tcte1<tm1a(KOMP)Wtsi>,"t-complex-associated testis expressed 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4820083,KOMP-CSD,Tcte1,MGI:98640
Tctex1d2<tm1e(EUCOMM)Wtsi>,"Tctex1 domain containing 2; targeted mutation 1e, Wellcome Trust Sanger Institute",MGI:4431764,EUCOMM,Tctex1d2,MGI:1913311
Tctex1d2<tm2a(EUCOMM)Wtsi>,"Tctex1 domain containing 2; targeted mutation 2a, Wellcome Trust Sanger Institute",MGI:5472698,EUCOMM,Tctex1d2,MGI:1913311
Tctex1d4<tm1e(EUCOMM)Wtsi>,"Tctex1 domain containing 4; targeted mutation 1e, Wellcome Trust Sanger Institute",MGI:4457572,EUCOMM,Tctex1d4,MGI:3045358
Tdgf1<tm1.1Gmin>,"teratocarcinoma-derived growth factor 1; targeted mutation 1.1, Gabriella Minchiotti",MGI:5433707,0,Tdgf1,MGI:98658
Tdrkh<tm1a(KOMP)Wtsi>,"tudor and KH domain containing protein; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4849959,KOMP-CSD,Tdrkh,MGI:1919884
Tead3<tm1a(EUCOMM)Wtsi>,"TEA domain family member 3; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4431809,EUCOMM,Tead3,MGI:109241
Tecta<tm1Gpr>,"tectorin alpha; targeted mutation 1, Guy P Richardson",MGI:2183148,0,Tecta,MGI:109575
Tecta<tm2Gpr>,"tectorin alpha; targeted mutation 2, Guy P Richardson",MGI:3605485,0,Tecta,MGI:109575
Tecta<tm3.1Gpr>,"tectorin alpha; targeted mutation 3.1, Guy P Richardson",MGI:5527094,0,Tecta,MGI:109575
Tecta<tm4.1Gpr>,"tectorin alpha; targeted mutation 4.1, Guy P Richardson",MGI:5527095,0,Tecta,MGI:109575
Tecta<tm5.1Gpr>,"tectorin alpha; targeted mutation 5.1, Guy P Richardson",MGI:5527096,0,Tecta,MGI:109575
Tectb<tm1Gpr>,"tectorin beta; targeted mutation 1, Guy P Richardson",MGI:3711698,0,Tectb,MGI:109574
Tef<tm1Schb>,"thyrotroph embryonic factor; targeted mutation 1, Ueli Schibler",MGI:3045494,0,Tef,MGI:98663
Tent4a<tm1a(EUCOMM)Hmgu>,"terminal nucleotidyltransferase 4A; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH",MGI:4451868,EUCOMM,Tent4a,MGI:2682295
Tent4a<tm1b(EUCOMM)Hmgu>,,MGI:2682295,,,
Tent5a<m1Mhda>,"terminal nucleotidyltransferase 5A; mutation 1, Martin Hrabe de Angelis",MGI:5424906,0,Tent5a,MGI:2670964
Tent5c<tm1a(KOMP)Wtsi>,"terminal nucleotidyltransferase 5C; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5085347,KOMP-CSD,Tent5c,MGI:1921895
Tent5c<tm1b(KOMP)Wtsi>,,MGI:1921895,,,
Tepsin<tm1b(KOMP)Wtsi>,,MGI:1926027,,,
Tesa,"tail, ear and spinning abnormalities",MGI:3044472,0,Tesa,MGI:3044430
Tet1<tm1a(KOMP)Wtsi>,"tet methylcytosine dioxygenase 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5286193,KOMP-CSD,Tet1,MGI:1098693
Tex261<tm1a(EUCOMM)Wtsi>,"testis expressed gene 261; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4441776,EUCOMM,Tex261,MGI:1096575
Tex38<tm1a(KOMP)Wtsi>,"testis expressed 38; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4363110,KOMP-CSD,Tex38,MGI:1922423
Tfap2a<Mhdador>,"transcription factor AP-2, alpha; Martin Hrabe de Angelis doarad",MGI:3045427,0,Tfap2a,MGI:104671
Tfap2b<tm1a(EUCOMM)Wtsi>,"transcription factor AP-2 beta; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4948640,EUCOMM,Tfap2b,MGI:104672
Tfap2b<tm1b(EUCOMM)Wtsi>,"transcription factor AP-2 beta; targeted mutation 1b, Wellcome Trust Sanger Institute",MGI:5635165,EUCOMM,Tfap2b,MGI:104672
Tfdp2<tm1a(EUCOMM)Wtsi>,"transcription factor Dp 2; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:5014714,EUCOMM,Tfdp2,MGI:107167
Tff1<tm1a(EUCOMM)Wtsi>,"trefoil factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute",MGI:4433486,EUCOMM,Tff1,MGI:88135
Tg(ACTA1-Utrn)3Ked,"transgene insertion 3, Kay E Davies",MGI:5566891,0,Tg(ACTA1-Utrn)3Ked,MGI:5566890
Tg(ACTA2-TFPI/CD4/SELP)#aAdor,"transgene insertion #a, Anthony Dorling",MGI:5578126,0,Tg(ACTA2-TFPI/CD4/SELP)#aAdor,MGI:5578154
Tg(ACTB-At5g20990)17Betz,"transgene insertion 17, Heinrich Betz",MGI:3696419,0,Tg(ACTB-At5g20990)17Betz,MGI:3696418
Tg(ACTB-Neurog3)1Bzal,"transgene insertion 1, Bernard Zalc",MGI:5750091,0,Tg(ACTB-Neurog3)1Bzal,MGI:5750088
"Tg(ACTB-Tbx1,-GFP)1Bald","transgene insertion 1, Antonio Baldini",MGI:5567088,0,"Tg(ACTB-Tbx1,-GFP)1Bald",MGI:5567087
Tg(ACTB-cre)3Mrt,"transgene insertion 3, Gail R Martin",MGI:5316983,0,Tg(ACTB-cre)3Mrt,MGI:5316982
Tg(ACTB-gag/THRA1)AVen,"transgene insertion A, Bjorn Vennstrom",MGI:3044356,0,Tg(ACTB-gag/THRA1)AVen,MGI:3044355
Tg(ACTB-tTS)1Mllo,"transgene insertion 1, Moises Mallo",MGI:3717162,0,Tg(ACTB-tTS)1Mllo,MGI:3717161
Tg(ACTFLPe)9205Dym,"transgene insertion 9205, Susan Dymecki",MGI:2448985,0,Tg(ACTFLPe)9205Dym,MGI:2450978
Tg(ADCYAP1R1)1Sshe,"transgene insertion 1, Sanbing Shen",MGI:5645747,0,Tg(ADCYAP1R1)1Sshe,MGI:5645743
Tg(ADCYAP1R1)2Sshe,"transgene insertion 2, Sanbing Shen",MGI:5645748,0,Tg(ADCYAP1R1)2Sshe,MGI:5645744
Tg(ADCYAP1R1)3Sshe,"transgene insertion 3, Sanbing Shen",MGI:5645749,0,Tg(ADCYAP1R1)3Sshe,MGI:5645745
Tg(ADCYAP1R1)4Sshe,"transgene insertion 4, Sanbing Shen",MGI:5645751,0,Tg(ADCYAP1R1)4Sshe,MGI:5645746
Tg(ANPEP)270Mmul,"transgene insertion 270, Mathias Muller",MGI:5645778,0,Tg(ANPEP)270Mmul,MGI:5645776
